Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
SHARK,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
LITCHIS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
OIL,Breakfast,884.0,0.0,0.0,100.0,10.3,0.0,0.0,0.0,0.0
Dairy,Dinner,142.0,28.1,25.1,11.6,3.425563033873343,5.3,24.8,96.0,455.0
BABYFOOD,Dinner,47.0,0.4,11.5,0.1,0.016,0.100000001,10.02999973,4.0,87.6
CINNAMON,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Breakfast,198.0,47.5,59.3,7.3,3.425563033873343,2.7,40.4,54.0,995.0
CEREALS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
VEAL,Breakfast,120.0,19.97,0.0,3.89,1.17,0.0,0.0,95.0,75.18
Beverages,Snack,584.0,25.2,68.4,8.4,3.425563033873343,7.6,12.9,673.0,217.0
Snacks,Dinner,185.0,27.3,87.1,26.8,3.425563033873343,3.6,28.0,344.0,952.0
PORK,Dinner,222.0,24.42,0.0,13.04,4.486,0.0,0.0,55.0,61.66
Fruits,Dinner,176.0,42.0,98.9,43.9,3.425563033873343,5.6,29.1,445.0,471.0
TOFU,Snack,145.0,15.78,4.27,8.72,1.261,2.299999952,0.0,14.0,69.83
Fruits,Breakfast,171.0,1.1,97.5,1.8,3.425563033873343,6.0,20.5,497.0,608.0
Snacks,Dinner,505.0,21.0,51.5,14.2,3.425563033873343,8.6,27.6,693.0,129.0
Fruits,Lunch,280.0,48.0,31.8,15.6,3.425563033873343,8.0,41.8,691.0,589.0
PORK,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Snacks,Lunch,560.0,1.8,73.6,21.5,3.425563033873343,7.2,42.1,607.0,495.0
Dairy,Snack,353.0,34.1,87.5,47.0,3.425563033873343,3.3,17.0,172.0,786.0
MCDONALD'S,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CEREALS RTE,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
TURKEY,Breakfast,133.0,23.09,0.0,3.81,1.02,0.0,0.0,50.0,72.49
NOODLES,Snack,351.0,0.16,86.09,0.06,0.017,0.5,0.0,10.0,13.42
CAULIFLOWER,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
YACHTWURST,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Vegetables,Snack,60.0,1.9,69.3,28.8,3.425563033873343,1.6,9.4,607.0,496.0
CEREALS,Snack,59.0,1.42,12.87,0.19,0.025,0.300000012,0.100000001,223.0,85.35
Snacks,Snack,226.0,24.2,45.4,3.7,3.425563033873343,5.0,37.2,596.0,476.0
Vegetables,Breakfast,517.0,11.9,39.4,29.3,3.425563033873343,2.3,48.1,547.0,131.0
CANDIES,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Snacks,Snack,443.0,49.8,50.2,33.4,3.425563033873343,5.2,11.8,484.0,469.0
PEACHES,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
FLATFISH (FLOUNDER&SOLE SP),Lunch,91.0,18.84,0.0,1.19,0.283,0.0,0.0,81.0,79.06
No Category,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CEREALS RTE,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CHICKEN,Dinner,158.0,27.15,0.43,4.5,1.322,0.0,0.0,67.0,67.72
USDA CMDTY FD,Snack,884.0,0.0,0.0,100.0,23.243,0.0,0.0,0.0,0.0
KENTUCKY FRIED CHICK,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Lunch,233.0,39.6,53.4,44.6,3.425563033873343,8.7,38.4,433.0,929.0
Fruits,Lunch,141.0,19.8,8.2,46.5,3.425563033873343,9.0,18.3,803.0,101.0
Vegetables,Breakfast,164.0,48.0,49.4,27.8,3.425563033873343,6.9,47.4,735.0,413.0
Vegetables,Snack,86.0,23.5,40.0,47.6,3.425563033873343,3.7,23.3,49.0,283.0
Grains,Breakfast,523.0,24.1,39.8,10.1,3.425563033873343,6.9,35.1,933.0,944.0
SANDWICH SPREAD,Dinner,149.0,8.0,9.0,9.0,1.425,3.299999952,4.579999924,630.0,70.0
Snacks,Dinner,185.0,27.3,87.1,26.8,3.425563033873343,3.6,28.0,344.0,952.0
PLUMS,Lunch,63.0,0.37,16.28,0.1,0.008,0.899999976,15.35000038,20.0,83.0
Meat,Dinner,297.0,35.0,42.0,1.0,3.425563033873343,8.6,8.6,738.0,458.0
GAME MEAT,Dinner,221.0,30.2,0.0,10.2,1.206,0.0,0.0,58.0,58.3
FAST FOODS,Dinner,283.0,13.25,21.26,16.18,4.685,0.0,0.0,526.0,47.31
CEREALS RTE,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
DOUGHNUTS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Dairy,Lunch,111.0,4.2,38.7,20.0,3.425563033873343,7.5,6.9,743.0,659.0
Beverages,Snack,257.0,37.8,82.9,26.4,3.425563033873343,8.9,35.2,932.0,476.0
Fruits,Lunch,84.0,4.5,23.7,20.8,3.425563033873343,0.5,14.5,691.0,940.0
RASPBERRIES,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
RADISHES,Dinner,17.0,0.67,3.43,0.24,0.073,1.600000024,1.830000043,249.0,95.04
JELLIES,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Snack,514.0,26.5,19.3,44.3,3.425563033873343,3.8,10.4,182.0,363.0
POTATOES,Dinner,58.0,2.57,12.44,0.1,0.026,2.5,0.0,10.0,83.29
Beverages,Breakfast,427.0,32.1,11.7,37.4,3.425563033873343,2.7,15.0,885.0,633.0
Grains,Breakfast,260.0,38.0,69.8,35.2,3.425563033873343,3.5,44.2,382.0,818.0
SOUP,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
SALMON,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
FAST FOODS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Vegetables,Dinner,367.0,6.1,99.5,41.3,3.425563033873343,9.4,39.0,962.0,312.0
CRACKERS,Dinner,407.0,13.5,72.3,7.2,1.376,0.0,0.0,253.0,5.5
ICE CREAMS,Dinner,137.0,3.3,30.51,2.2,1.41,5.400000095,20.93000031,73.0,63.42
Meat,Lunch,445.0,8.4,56.1,34.0,3.425563033873343,9.9,13.5,181.0,720.0
PIE CRUST,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
LIMA BNS,Dinner,105.0,6.65,19.45,0.3,0.068,6.0,1.370000005,29.0,72.35
Vegetables,Snack,435.0,43.1,18.8,46.3,3.425563033873343,4.4,7.6,310.0,248.0
Beverages,Dinner,169.0,2.8,15.3,15.3,3.425563033873343,3.4,15.5,115.0,508.0
PORK,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
TOASTER PASTRIES,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Dairy,Dinner,445.0,24.6,32.6,46.4,3.425563033873343,3.6,8.3,284.0,638.0
APPLE JUC,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
MILK,Dinner,46.0,1.6,5.3,2.0,0.254,0.0,5.300000191,55.0,90.0
DANDELION GRNS,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Lunch,500.0,33.9,75.8,47.0,3.425563033873343,7.8,19.4,358.0,471.0
Meat,Breakfast,119.0,7.4,9.5,20.7,3.425563033873343,6.0,7.7,214.0,169.0
Grains,Breakfast,484.0,30.3,80.3,18.2,3.425563033873343,9.8,2.6,83.0,287.0
LAMB,Snack,219.0,25.49,0.0,12.25,5.572,0.0,0.0,78.0,62.0
BEET GRNS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Snack,215.0,43.6,20.5,44.8,3.425563033873343,1.6,41.8,138.0,230.0
No Category,Lunch,40.0,0.8,8.7,0.2,0.0,0.400000006,0.180000007,140.0,90.16
PIE CRUST,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Breakfast,98.0,4.4,70.9,5.0,3.425563033873343,2.5,43.0,820.0,747.0
Snacks,Dinner,164.0,10.4,17.9,10.6,3.425563033873343,9.3,49.1,179.0,469.0
Snacks,Lunch,86.0,24.2,32.2,6.4,3.425563033873343,0.0,48.0,812.0,627.0
BEEF,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Snacks,Lunch,551.0,6.1,99.9,47.5,3.425563033873343,6.6,48.7,9.0,656.0
Macaroni and Cheese,Breakfast,82.0,3.38,11.52,2.46,0.881,0.5,0.5,421.0,81.39
SOUP,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Lunch,95.0,2.7,67.5,14.2,3.425563033873343,3.6,33.9,430.0,859.0
SILK COFFEE,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
SUCKER,Breakfast,119.0,21.49,0.0,2.97,0.579,0.0,0.0,51.0,73.99
BEANS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
ORANGE JUC,Snack,44.0,0.8,10.06,0.27,0.029,0.200000003,0.0,1.0,88.4
SHORTENING,Lunch,884.0,0.0,0.0,100.0,20.001,0.0,0.0,0.0,0.0
PUDDINGS,Dinner,378.0,0.0,95.4,0.7,0.1,0.0,0.0,1332.0,0.7
Beverages,Breakfast,384.0,9.3,13.8,5.9,3.425563033873343,7.9,27.1,441.0,795.0
Snacks,Snack,144.0,17.4,39.1,7.7,3.425563033873343,5.6,49.3,13.0,608.0
BEEF,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Dinner,281.0,4.8,84.5,27.1,3.425563033873343,5.8,41.9,756.0,296.0
Snacks,Lunch,481.0,38.6,36.8,12.2,3.425563033873343,8.1,22.2,263.0,829.0
Fruits,Snack,86.0,18.8,73.0,42.5,3.425563033873343,3.8,1.8,344.0,540.0
PIGEONPEAS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CEREALS RTE,Snack,400.0,3.33,88.82,3.33,0.522,0.899999976,46.66999817,633.0,2.02
BEEF,Breakfast,332.0,14.35,0.0,30.0,11.289,0.0,0.0,67.0,54.38
DESSERTS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Lunch,279.0,9.9,78.4,28.7,3.425563033873343,0.5,40.7,507.0,375.0
Dairy,Breakfast,376.0,9.3,45.3,27.7,3.425563033873343,9.0,5.6,445.0,706.0
Fruits,Breakfast,323.0,34.6,65.4,6.3,3.425563033873343,4.3,27.1,327.0,639.0
Fruits,Snack,584.0,11.6,45.2,47.6,3.425563033873343,4.0,1.4,642.0,633.0
WHALE,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
TANGERINES,Dinner,53.0,0.81,13.34,0.31,0.039,1.799999952,10.57999992,2.0,85.17
TOASTER PASTRIES,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
SALAD DRSNG,Dinner,233.0,0.58,29.28,13.46,1.099,1.100000024,28.45000076,30.0,54.28
APRICOTS,Breakfast,113.0,1.17,29.26,0.15,0.01,4.099999905,0.0,3.0,68.45
RICE,Breakfast,130.0,2.36,28.73,0.19,0.051,0.0,0.0,0.0,68.53
Grains,Dinner,63.0,7.4,30.3,18.0,3.425563033873343,9.4,13.6,646.0,886.0
REFRIED BNS,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CATFISH,Breakfast,105.0,18.47,0.0,2.85,0.744,0.0,0.0,50.0,77.67
BABYFOOD,Breakfast,77.0,4.2,10.0,2.1,0.0,0.0,0.0,454.0,82.3
CHICKEN,Breakfast,187.0,18.15,0.0,12.12,3.41,0.0,0.0,79.0,69.91
Grains,Breakfast,55.0,42.3,95.2,39.3,3.425563033873343,1.9,21.0,658.0,336.0
Vegetables,Breakfast,223.0,18.6,95.6,13.0,3.425563033873343,10.0,46.3,936.0,231.0
BEEF,Breakfast,316.0,16.26,0.0,27.29,11.29,0.0,0.0,55.0,54.51
Fruits,Dinner,185.0,46.2,82.6,35.5,3.425563033873343,3.8,36.2,287.0,572.0
POTATOES,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
BEEF,Dinner,159.0,21.3,0.0,7.57,2.98,0.0,0.0,62.0,70.06
Dairy,Snack,156.0,1.0,83.5,16.8,3.425563033873343,1.7,16.6,331.0,515.0
EMU,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Lunch,152.0,24.3,59.1,48.7,3.425563033873343,7.0,15.6,983.0,923.0
PEAS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
BABYFOOD,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
PILLSBURY GRANDS,Lunch,317.0,6.9,41.38,13.79,5.172,1.200000048,6.900000095,1034.0,33.5
Dairy,Snack,506.0,26.9,7.7,16.0,3.425563033873343,6.5,30.8,37.0,451.0
Fruits,Snack,514.0,26.5,19.3,44.3,3.425563033873343,3.8,10.4,182.0,363.0
OIL,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Meat,Snack,166.0,29.5,94.7,46.3,3.425563033873343,7.7,4.4,600.0,867.0
SPICES,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
PUMPKIN&SQUASH SD KRNLS,Dinner,522.0,32.97,13.43,42.13,7.97,3.900000095,2.299999952,575.0,7.1
Meat,Dinner,298.0,42.6,47.5,14.2,3.425563033873343,5.0,26.3,800.0,392.0
HYACINTH-BEANS,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
ICE CREAMS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Vegetables,Snack,379.0,27.7,29.6,16.6,3.425563033873343,6.7,41.9,379.0,827.0
Grains,Lunch,372.0,28.4,79.1,35.9,3.425563033873343,9.1,48.3,359.0,840.0
Fruits,Breakfast,284.0,25.4,6.8,35.6,3.425563033873343,1.4,42.9,557.0,908.0
CEREALS RTE,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Dinner,502.0,31.2,26.1,32.1,3.425563033873343,3.8,6.9,769.0,228.0
Meat,Dinner,277.0,42.4,66.0,35.6,3.425563033873343,4.1,26.8,756.0,577.0
SALAD DRSNG,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
MUFFINS,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CEREALS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Snack,272.0,42.7,40.6,26.9,3.425563033873343,3.2,10.3,229.0,614.0
BEEF,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CORN,Lunch,365.0,9.42,74.26,4.74,0.667,7.300000191,0.639999986,35.0,10.37
CHEESE,Breakfast,375.0,22.13,1.73,31.2,19.663,0.100000001,0.629999995,1428.0,39.08
BEEF,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CATFISH,Dinner,95.0,16.38,0.0,2.82,0.722,0.0,0.0,43.0,80.36
Dairy,Lunch,129.0,43.0,31.7,45.5,3.425563033873343,7.7,43.2,117.0,224.0
MUSHROOMS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Dinner,523.0,5.6,70.3,35.6,3.425563033873343,1.2,41.2,905.0,182.0
Fruits,Snack,84.0,47.6,46.7,2.2,3.425563033873343,9.1,9.9,997.0,691.0
BEEF,Snack,291.0,25.85,0.0,20.04,7.894,0.0,0.0,53.0,53.65
SOUP,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
PANCAKES,Dinner,227.0,6.4,28.3,9.7,2.122,0.0,0.0,439.0,52.9
CHICKEN,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
OIL,Lunch,884.0,0.0,0.0,100.0,17.683,0.0,0.0,0.0,0.0
EGG,Dinner,274.0,14.0,1.6,23.0,7.028,0.0,0.0,3780.0,50.8
PRETZELS,Snack,362.0,11.1,81.2,2.6,0.56,7.699999809,0.0,203.0,3.9
CRANBERRY JUC,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
FROZEN YOGURTS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Grains,Snack,426.0,3.2,98.0,46.9,3.425563033873343,5.9,0.3,17.0,622.0
CANDIES,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Dairy,Dinner,507.0,19.2,32.8,13.4,3.425563033873343,1.7,38.9,7.0,153.0
Beverages,Breakfast,568.0,25.0,43.4,29.0,3.425563033873343,0.9,45.6,973.0,314.0
SYRUPS,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Snack,526.0,25.2,82.1,16.1,3.425563033873343,9.1,24.0,827.0,874.0
BEEF,Lunch,212.0,29.33,0.0,9.67,3.754,0.0,0.0,61.0,60.33
CEREALS,Lunch,366.0,8.09,75.04,5.51,2.44,4.800000191,0.870000005,1310.0,6.73
Beverages,Dinner,223.0,2.8,91.1,5.4,3.425563033873343,3.5,45.3,364.0,618.0
Fruits,Lunch,587.0,17.6,92.5,1.0,3.425563033873343,0.6,10.2,195.0,930.0
Fruits,Dinner,328.0,47.4,5.1,16.0,3.425563033873343,2.9,5.9,946.0,991.0
BREAD,Dinner,264.0,9.7,47.3,5.0,0.771,5.300000191,5.079999924,478.0,35.9
PEANUTS,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
PAPAYAS,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
BREAD,Snack,292.0,9.2,52.7,4.8,0.764,4.300000191,8.840000153,651.0,31.2
NESTLE,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
CHICKEN,Snack,192.0,32.82,0.42,5.54,1.52,0.0,0.0,81.0,60.14
POUT,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
ALCOHOLIC BEV,Dinner,81.0,0.07,1.94,0.0,0.0,0.0,0.0,0.0,87.14
Fruits,Snack,515.0,44.2,34.0,11.2,3.425563033873343,0.4,47.7,628.0,988.0
Vegetables,Dinner,519.0,19.6,30.6,47.1,3.425563033873343,7.1,13.0,286.0,564.0
KENTUCKY FRIED CHICK,Dinner,187.0,26.75,0.89,8.53,2.089,0.0,0.0,526.0,61.87
FAST FOODS,Dinner,91.0,3.94,7.67,5.0,0.616,0.0,0.0,377.0,80.37
Grains,Breakfast,537.0,37.2,97.9,3.3,3.425563033873343,1.2,9.1,613.0,384.0
LIMEADE,Snack,52.0,0.0,13.79,0.0,0.0,0.0,13.27000046,3.0,86.08
CHICKEN,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Snacks,Snack,115.0,40.0,88.2,28.2,3.425563033873343,2.4,33.1,147.0,566.0
Fruits,Dinner,368.0,3.8,26.5,33.0,3.425563033873343,7.3,10.3,601.0,734.0
Snacks,Lunch,459.0,40.5,21.1,5.6,3.425563033873343,3.4,42.6,77.0,866.0
Fruits,Dinner,336.0,44.1,30.4,35.2,3.425563033873343,9.4,22.2,550.0,903.0
Fruits,Lunch,532.0,41.8,67.7,32.6,3.425563033873343,0.8,34.8,830.0,939.0
Dairy,Dinner,484.0,30.0,97.7,31.8,3.425563033873343,9.4,40.9,200.0,449.0
Beverages,Snack,241.0,26.0,38.0,5.4,3.425563033873343,8.1,10.8,38.0,322.0
POTATO PUFFS,Lunch,190.0,2.05,27.75,8.62,1.823,2.5,0.25,480.0,59.7
PEAS,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Dairy,Snack,221.0,32.3,29.9,21.6,3.425563033873343,2.6,27.1,258.0,886.0
Snacks,Breakfast,491.0,16.9,66.3,38.5,3.425563033873343,4.1,23.2,417.0,368.0
USDA CMDTY,Breakfast,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Vegetables,Snack,303.0,35.8,84.1,18.4,3.425563033873343,9.4,17.9,456.0,706.0
Snacks,Breakfast,106.0,8.1,61.7,34.2,3.425563033873343,3.1,11.8,815.0,883.0
Snacks,Lunch,59.0,2.8,15.0,14.6,3.425563033873343,9.0,26.7,257.0,836.0
Grains,Dinner,301.0,22.1,24.9,38.6,3.425563033873343,7.9,37.7,67.0,242.0
PEAS,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Lunch,60.0,42.9,67.8,45.9,3.425563033873343,5.0,41.7,799.0,689.0
Grains,Snack,444.0,27.1,34.8,9.6,3.425563033873343,8.6,46.7,957.0,215.0
Vegetables,Breakfast,445.0,46.1,16.2,45.0,3.425563033873343,4.1,28.0,981.0,484.0
Dairy,Breakfast,461.0,15.2,68.0,23.3,3.425563033873343,0.9,49.7,106.0,222.0
Dairy,Dinner,275.0,22.0,50.7,8.1,3.425563033873343,9.0,16.4,64.0,267.0
PHEASANT,Lunch,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Beverages,Lunch,515.0,36.5,96.9,40.3,3.425563033873343,9.4,27.3,581.0,402.0
COFFEE,Snack,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
Fruits,Dinner,96.0,28.5,91.5,38.4,3.425563033873343,2.4,40.9,497.0,750.0
POPCORN,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
WALRUS,Dinner,288.16438356164383,19.67855390113163,40.61089696247766,19.495898153662896,3.425563033873343,3.817492555002025,17.67285587016081,415.2783204288267,351.6871506849315
SALAD DRSNG,Snack,457.0,0.77,15.58,44.81,5.648,0.0,15.94999981,836.0,36.56
