Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
Dairy,Breakfast,117.33846060150914,28.45320905393998,59.15460304792953,23.641351524879546,5.59,0.2977590745660103,4.914977807845044,337.0,289.4296206067699,Moyen,Élevé,Faible,0.9699533696144532,2.0165460579779313,1.8133198681819038,0.25376063336691446,4.188714931093019,1.1733846060150914,19.18132846169993,0.620796788192765
Beverages,Breakfast,251.55789587690157,50.85118746645806,67.43681411819496,26.15596028169986,5.93,2.790551655898778,25.024311925779937,374.0,439.0087522821005,Moyen,Élevé,Moyen,0.8085802608111611,1.072306851908446,0.9357831555194317,1.1093074764613398,9.947730676796072,2.515578958769016,19.207866931594307,0.7012805633738838
Grains,Breakfast,268.1389069131342,4.695873911370115,5.3056792809009234,10.888498105861386,2.28,3.0755049636543363,22.86265011539102,853.0,722.9207294239391,Moyen,Faible,Moyen,0.07005136177986349,0.07914821943885506,0.3654690910596953,1.1469815596992463,8.526417091862193,2.681389069131342,9.89939358066069,0.7357513553705388
Vegetables,Lunch,329.2812971470221,49.33660588449012,6.74517640122368,2.0416800956681596,0.68,0.39069240779185876,13.26828227068886,10.0,743.1899143691256,Élevé,Élevé,Faible,0.599324725237953,0.0819381658075461,0.055803718475408395,0.11865000913410757,4.029466099709439,3.292812971470221,19.29461437021466,0.7934599585273758
Vegetables,Lunch,476.7064067366362,39.942379967764346,84.1544395222558,35.37722584471205,7.99,4.253507662715852,24.450436842433128,850.0,822.2297713205603,Élevé,Élevé,Moyen,0.33515286826042523,0.7061322286126954,0.6679059216219109,0.8922696884995043,5.129033587104181,4.767064067366362,13.372756520538207,0.6984280693298678
Dairy,Snack,156.8091192909429,49.61579865060741,37.4696741602128,37.720223544968604,9.96,3.6903702436454493,6.472599869755179,946.0,854.3841885448506,Moyen,Élevé,Moyen,1.265635533406488,0.9558034402767324,2.164937927557046,2.3534140787974707,4.127690896634053,1.568091192909429,36.34821246596279,0.703398349696887
Grains,Snack,463.3980094832928,46.12636177230659,8.421039986547516,47.21798388216825,13.08,3.261023350379989,13.370552311119383,325.0,135.4574558659752,Élevé,Élevé,Moyen,0.3981576159483284,0.07268947898818072,0.917055846865436,0.7037196060243228,2.8853273324805047,4.633980094832928,9.14040992083069,0.736710751222332
Snacks,Lunch,198.56040833847197,5.297880729283356,5.494182932366548,47.214370041012046,10.94,3.9126039732018656,31.61052865195145,860.0,247.76482937671125,Moyen,Moyen,Moyen,0.10672582206964391,0.11068033049833213,2.1400506364023517,1.9704844663936538,15.919846759289735,1.9856040833847197,3.7958974011875437,0.6509885753993874
Fruits,Lunch,255.4322597269498,27.836225867710596,,14.018934695053025,2.74,0.5411266991157028,43.974552689411624,170.0,729.3106171684842,Moyen,Élevé,Faible,0.43590775555898587,,0.4939486183006068,0.21184735547765063,17.21573286032326,2.5543225972694983,14.50129831158255,0.6679760318028664
Fruits,Snack,150.47673811460407,6.987372974325345,31.966830640625897,42.13190480949678,9.58,6.260145837037874,3.669774635446047,961.0,273.69923339415095,Moyen,Moyen,Élevé,0.1857396170448302,0.8497480960503736,2.5199053721962943,4.160205594079608,2.438763786790313,1.5047673811460407,9.813094464597814,0.6015171311125538
Beverages,Lunch,360.9730704873271,17.507114771553248,89.07218786575314,13.856257757850198,2.72,3.2503015204676977,23.305248328966833,589.0,174.14671571448605,Élevé,Élevé,Moyen,0.19399912242116243,0.987023076250498,0.3454726395706499,0.900427451735449,6.456227286228471,3.609730704873271,4.73414146555045,0.6831349274733307
Meat,Breakfast,427.0464227954276,24.637745957851596,35.21871082653268,50.16021444078777,11.12,1.6541830592343747,17.856349199235176,263.0,531.2631844417772,Élevé,Élevé,Faible,0.23077346709878144,0.32988180079834933,1.057126122155161,0.38735429770184426,4.181359230452998,4.2704642279542755,8.949372356496452,0.6979929296610968
Grains,Breakfast,534.213787941252,34.27427111295809,39.6958674989515,4.9769331600259274,1.18,2.036435971431946,36.03682349710984,749.0,848.2425806961302,Élevé,Élevé,Faible,0.2566333690553784,0.29722832559319723,0.08384732735747338,0.3812023643338705,6.745766875509018,5.34213787941252,10.643808627199103,0.7486882616910896
Beverages,Lunch,468.88875152777814,32.10607439187305,24.232753424312232,19.56181500328858,4.67,1.7708919428198537,36.4864314704037,392.0,336.27979343769476,Élevé,Élevé,Faible,0.27389076166821474,0.20672497084797634,0.375475705229605,0.3776784065242254,7.781467047365307,4.688887515277782,6.924174202971414,0.7406971546446213
Beverages,Breakfast,459.10956185626145,21.271267350522066,52.748008062948465,34.83212330834693,7.58,8.605732929540931,39.11878777228179,29.0,954.4813888857217,Élevé,Élevé,Élevé,0.18532628436826265,0.4595679317571773,0.6828198215363026,1.8744395172923245,8.520576024063102,4.591095618562615,11.472579112007189,0.7017058317805996
Vegetables,Lunch,358.63922740573474,8.79089155862858,75.01331798308236,16.61467827088405,2.75,6.204728108707652,29.79985606525017,595.0,940.0564802930016,Élevé,Moyen,Élevé,0.09804718349085106,0.8366437583143415,0.4169429682934411,1.730074655668796,8.309143417374607,3.5863922740573475,11.298104947056654,0.683379445524477
Meat,Breakfast,106.71983833750144,19.134225800669302,50.708192650853235,40.40797614978178,9.47,0.39568561723992207,18.73574870541496,758.0,256.928273481417,Moyen,Élevé,Faible,0.7171759597634821,1.900609782235095,3.407724258260212,0.37077009545167433,17.555996561920058,1.0671983833750145,12.904646003715538,0.4965484170211007
Meat,Dinner,384.56924110003405,38.409232229144614,30.254839264084335,34.65424267839882,8.77,5.627126979249337,43.04092061791627,299.0,867.3814584073001,Élevé,Élevé,Élevé,0.3995039438869489,0.3146880816455358,0.8110065755712755,1.4632281822449311,11.191979187628604,3.8456924110003405,15.140814629707016,0.7233166826749099
Beverages,Snack,499.2656137806406,33.599460514969344,5.4195715325475655,37.38578299205613,9.6,3.587225499807536,36.92832902422972,487.0,950.2864301965641,Élevé,Élevé,Moyen,0.2691910639969207,0.0434203467821731,0.6739339481176546,0.7185002696547342,7.3965281422178135,4.992656137806406,12.165734532544253,0.7399586236362232
Snacks,Breakfast,167.66111406649512,29.457271328148604,32.69646106814818,8.844449076714927,2.05,5.655774605755507,36.001395130101194,502.0,99.49334678342984,Moyen,Élevé,Élevé,0.7027812338350661,0.7800606850355403,0.47476745969907586,3.373335113458265,21.472703350354422,1.676611140664951,10.519324000833121,0.7466999488273508
Beverages,Lunch,255.35962965300217,39.952008390209556,92.84702768473197,12.28102470349225,2.73,9.556220590398082,19.400872762165505,466.0,919.5356128468286,Moyen,Élevé,Élevé,0.6258155729321009,1.454372837982336,0.4328374929458757,3.742258265774183,7.5974676150106175,2.5535962965300216,24.694280484789008,0.6959106922220429
Meat,Dinner,72.7229565397893,31.92752001581509,31.07036475677191,41.377597574176846,10.31,1.5577363798746544,45.0569529047692,190.0,138.8109513602951,Faible,Élevé,Faible,1.7561177980610274,1.7089714614410294,5.120781535374704,2.1420117002678003,61.956902045387736,0.727229565397893,15.39874684241626,0.5063336702772695
Snacks,Snack,386.8643465773617,26.451638457383833,79.53049776178642,46.75780685667514,9.4,9.234916818402086,49.56021783108682,456.0,222.05871570037039,Élevé,Élevé,Élevé,0.27349781516989513,0.822308886924584,1.0877721463488552,2.387119545387164,12.81074502181637,3.868643465773617,6.177170819596912,0.6663073244621154
Dairy,Snack,460.44164730732115,19.927760547164482,5.204645607867838,34.18825271797869,10.42,2.399704630286327,5.781398993318707,884.0,374.8035008603657,Élevé,Élevé,Moyen,0.17311866222721647,0.04521437734402344,0.6682589978403476,0.5211744252817823,1.2556200707534715,4.604416473073211,6.93261819193655,0.7303750838441699
Fruits,Lunch,214.38680745633087,35.1121072218552,12.429923169833158,20.998867463759172,5.53,6.778238416225611,34.004344511456885,749.0,716.1233033450038,Moyen,Élevé,Élevé,0.6551169351263009,0.23191582092822746,0.8815365485154302,3.161684869961703,15.861203892958498,2.1438680745633087,21.03763841230385,0.752897957317864
Fruits,Dinner,547.6060754066397,40.26229227756291,9.267713845241492,48.2653768467276,14.1,7.414201954555642,12.75063939918372,508.0,694.7599212748443,Élevé,Élevé,Élevé,0.29409675321181106,0.06769620896872226,0.7932497653623214,1.3539295733927812,2.3284323610330713,5.476060754066396,11.906382755408593,0.7342441871505319
Snacks,Snack,213.58916474652713,29.231229989407424,95.25778994338717,6.374814648238655,1.38,0.370919984350656,36.78085600876205,432.0,679.6934851958163,Moyen,Élevé,Faible,0.5474290774485636,1.7839442297636487,0.26861536554824417,0.1736604060090932,17.220367349647002,2.135891647465271,16.73475659673006,0.6649679201572913
Meat,Dinner,431.7001872224426,29.694463273952316,97.57956565582316,4.531259668175452,0.9,1.0330763957914892,,325.0,,Élevé,Élevé,Faible,0.2751396833642483,0.9041419792529091,0.09446680387492819,0.2393040788641345,,4.317001872224426,,0.7112889569042601
Grains,Snack,218.22812502822927,24.536325543435233,59.74963734663404,6.711863631191208,1.42,5.426375962069711,16.348387799974784,167.0,514.3114647732398,Moyen,Élevé,Élevé,0.44973718081163,1.0951775728286284,0.27680562437174966,2.4865600961414467,7.491417665088926,2.182281250282293,15.614108026232064,0.7130682123884916
Snacks,Lunch,500.63096839491783,31.242377808424134,93.87570052463761,43.953045477829946,8.67,2.894938386471468,34.960383021400055,534.0,254.1250667844728,Élevé,Élevé,Moyen,0.24962401224346864,0.7500590755549897,0.7901576879644099,0.5782578368044519,6.983262771423108,5.006309683949178,5.95648057342287,0.6875499250018803
Dairy,Snack,399.2647136759519,16.433623251917066,32.02359942063975,11.917530756415363,2.8,8.250173348621585,8.440652311271442,181.0,886.6823130485312,Élevé,Élevé,Élevé,0.16463887388851575,0.3208257403525427,0.2686382564379374,2.066341201636046,2.114048626915062,3.992647136759519,12.9862335778733,0.7370261299631663
Vegetables,Breakfast,82.70072082042267,21.629881712490686,75.55101893738262,30.502908119148692,6.27,3.474321729561275,37.38283262295184,883.0,850.1197969465143,Faible,Élevé,Moyen,1.0461761994995917,3.65418909408965,3.3195136273229586,4.2010728492108305,45.202492855693976,0.8270072082042268,30.487279364008703,0.4282233771155157
Fruits,Breakfast,541.7228783912266,30.269385005359545,50.29382954141499,5.628146247258186,1.28,7.496124934170751,35.447661018029166,978.0,360.5295317102215,Élevé,Élevé,Élevé,0.22350457148404332,0.37136204841806814,0.09350411096213343,1.3837561324114869,6.543503309255832,5.4172287839122655,6.803320358820381,0.7432610499596842
Fruits,Snack,537.9646390208503,50.651580432620946,69.48900838632021,30.228661403430436,6.33,10.468528696270345,38.22484854499293,445.0,688.7562711884322,Élevé,Élevé,Élevé,0.37661642914417426,0.516680861282087,0.5057171650172576,1.945950717016159,7.105456133531351,5.379646390208503,12.852869480573371,0.7281321797669643
Dairy,Lunch,384.19467477074664,26.93620863287791,34.726716652017856,40.274926460325915,9.82,2.3959615328304453,24.188975955200963,149.0,971.6073142232068,Élevé,Élevé,Moyen,0.2804433307550681,0.3615533357650139,0.943465282062435,0.6236319935012502,6.296018984025693,3.8419467477074662,14.493478437566276,0.7065176542625642
Grains,Breakfast,476.72290751800927,17.581886382889277,77.29609040691822,16.579057784495525,3.29,5.528633343476848,37.046888461819336,348.0,652.0021406438262,Élevé,Élevé,Élevé,0.14752289909915317,0.6485619971333784,0.3129942308086563,1.1597160733359384,7.771155970570564,4.767229075180093,7.54102758610437,0.704039784209146
Dairy,Snack,365.75937344061293,15.77384906594955,58.5388150908293,33.59487730538837,7.49,1.0097899425232186,8.027258455536618,34.0,294.1230177616636,Élevé,Moyen,Faible,0.17250520608062442,0.6401893614385984,0.8266470168014449,0.27608032487152373,2.1946823085745653,3.657593734406129,6.200552478000241,0.6805017767192388
Dairy,Breakfast,276.10689050237943,29.45288537789955,78.14847651992231,9.48560090816651,2.25,7.2494293246922075,10.60865045605805,673.0,885.3173375472215,Moyen,Élevé,Élevé,0.42668816004754784,1.1321481487795295,0.30919332621135565,2.6255870275148765,3.8422245075198944,2.7610689050237944,20.296278134184845,0.7086359612857956
Beverages,Dinner,572.0759188782059,24.021353282976992,73.64362129846775,30.228525995064963,5.91,4.52484047988522,22.347232280139433,13.0,577.1266233183828,Élevé,Élevé,Moyen,0.1679591987587319,0.5149220146455132,0.47556054100914635,0.7909509104678186,3.9063396371622985,5.7207591887820595,7.408893214307546,0.7081473310261183
Meat,Dinner,305.68547301899196,38.14659667443709,95.92901356706886,17.513992843226426,4.03,0.6839567229717641,19.986502726327018,624.0,372.01217269181154,Élevé,Élevé,Faible,0.49916139190921555,1.2552642728598729,0.5156474513383147,0.22374517587366496,6.538255151833834,3.0568547301899196,12.644874732082277,0.6906396727297509
Snacks,Snack,279.9892380035362,6.250357610613263,6.848433300431272,50.60161344180966,10.82,0.7087063908834119,53.38045239775905,846.0,730.3058845913697,Moyen,Moyen,Faible,0.08929425477718911,0.09783852157753503,1.6265429435683962,0.25311906372465554,19.065173259234918,2.7998923800353617,7.189277616674645,0.6613987447294225
Dairy,Breakfast,563.9228431209727,18.836573555384966,62.53051661355371,31.62056890586392,6.56,5.062945632055408,45.89401765942895,508.0,481.52996262670376,Élevé,Élevé,Élevé,0.13361099839639867,0.44353951797093477,0.504652583451161,0.8978080593839759,8.138349081070064,5.639228431209728,4.999861540912115,0.7092793021641596
Fruits,Breakfast,368.12951462469687,25.457301183052124,9.294039795712878,15.480529388827803,4.17,2.9831844503314917,28.52708418400308,439.0,902.5165138687838,Élevé,Élevé,Moyen,0.2766124432033372,0.10098662999016932,0.3784667042060544,0.8103625277126394,7.749195677475188,3.6812951462469687,13.759343764768783,0.7444962064067415
Dairy,Snack,369.141140865273,14.601417257938106,29.476872729726598,42.92537384130179,10.43,5.8190320772567805,5.731615319824298,138.0,861.1957907270589,Élevé,Élevé,Élevé,0.15822042684439924,0.3194103218165251,1.0465600301813989,1.5763700808982697,1.5526889670710593,3.69141140865273,12.916570852938966,0.6928909501008468
Fruits,Breakfast,109.44810317632869,41.65305371833586,97.13876563515312,15.904784501961151,3.32,9.308064939366163,17.126922294261547,245.0,886.68401985052,Moyen,Élevé,Élevé,1.5222942062561386,3.5501305889650006,1.3078624028702837,8.50453883136868,15.648427107267244,1.094481031763287,42.15632829090013,0.6329152173910972
Snacks,Dinner,183.41912334459983,16.17265806526772,12.536056464528231,17.204243770668697,4.29,1.7987257121910578,27.96226171614287,112.0,766.3102165671687,Moyen,Élevé,Faible,0.3526929511425043,0.2733860279689491,0.8441769335083896,0.9806636836596416,15.245000609128425,1.8341912334459982,16.773205134339403,0.7191820534772203
Dairy,Lunch,384.01473774068114,12.312994890521843,8.798749598575242,3.7629669923710285,0.96,8.735116062621236,48.11696970695359,129.0,557.87671390874,Élevé,Moyen,Élevé,0.12825544072501452,0.09165012392419546,0.08819115391872728,2.2746819143795465,12.529976703516382,3.8401473774068116,6.768354343276502,0.7554344107765846
Dairy,Snack,555.2929149926974,36.57042406793264,65.05217488383941,24.20352064913577,4.87,1.846012298227498,32.8571439196334,962.0,838.3733273118183,Élevé,Élevé,Faible,0.26343159089329043,0.4685971890532449,0.39228248653740544,0.33243931552997735,5.917082158878857,5.552929149926975,10.69884253166339,0.7230401851447302
Beverages,Breakfast,477.12549961320394,13.274041780462861,48.81581080477189,36.12482696127352,7.48,6.975646889053403,11.570800633262245,806.0,336.10730809731797,Élevé,Moyen,Élevé,0.11128344021355388,0.40924922890965654,0.6814212240461084,1.4620148017017778,2.425105809171098,4.77125499613204,5.577415055852848,0.7015983869622103
Beverages,Dinner,170.44211248417957,22.82058552955803,5.800305387027021,2.875255411615798,0.81,5.573714218254197,32.89025708790876,29.0,942.2421478399152,Moyen,Élevé,Élevé,0.5355621345701334,0.1361237611634147,0.15182455894003044,3.2701489478561823,19.297013696628486,1.7044211248417958,23.858927360493507,0.7882423164175443
Fruits,Dinner,354.31508231314353,42.13848385067418,32.08588626760674,31.999192603798555,9.01,9.033650393649422,23.929211079979666,550.0,929.1016211057753,Élevé,Élevé,Élevé,0.47571764043059045,0.3622299786684412,0.8128153358338943,2.5496086096772133,6.753651063936358,3.5431508231314353,19.511067395246837,0.7335969994419782
Grains,Lunch,569.8563564871993,13.707610415104801,47.744354543252676,24.734674280432024,4.79,1.772879071448958,29.57528077433968,802.0,523.2718790990557,Élevé,Moyen,Faible,0.09621800466032507,0.33513255693966815,0.3906459331356828,0.3111097630406127,5.189952739441153,5.698563564871993,4.839384306944966,0.7162662058335475
Grains,Breakfast,219.99863421644287,45.76844448572774,20.670229144579057,25.693596240515014,6.91,2.0055302379255644,22.85361178988675,918.0,288.9573080617637,Moyen,Élevé,Faible,0.832158698451907,0.37582467953481463,1.0511081849991035,0.9116098986062572,10.388065127412288,2.199986342164429,17.176526605114503,0.7454279826282699
Meat,Lunch,451.51986798835696,26.98080401134191,43.23189265991457,9.415279843994991,2.2,8.883165834038696,40.11175587354358,498.0,508.9014754958424,Élevé,Élevé,Élevé,0.23902207512411947,0.38298994688120236,0.18767173809164087,1.967391580402433,8.883716937758534,4.51519867988357,8.612361303419926,0.7415767617719022
Vegetables,Breakfast,368.32770616893083,3.8071363432625325,8.389838527180295,15.66338066443245,3.53,2.509183904701187,18.276818108560885,877.0,290.1137159047178,Élevé,Faible,Moyen,0.04134509860825015,0.09111276033689593,0.3827309844904961,0.6812366220188025,4.962106526428895,3.6832770616893082,3.1681072108809207,0.7276114981835232
Fruits,Breakfast,112.38426816665198,43.483114628047616,28.11821867276631,23.006891186862166,6.64,6.993915431712227,4.593689843778408,940.0,584.7867488796519,Moyen,Élevé,Élevé,1.5476584027455846,1.000788415719302,1.8424466539415059,6.223210172202174,4.087481131687763,1.1238426816665197,36.22654263822132,0.7462220318679099
Dairy,Breakfast,213.45559526452686,8.209280406962803,70.08203697308835,25.584244662622936,6.52,2.380975402776947,0.2037790982455442,278.0,870.8536076552635,Moyen,Moyen,Moyen,0.1538358431566137,1.3132855394662697,1.0787171008543472,1.1154424340031321,0.09546669532195387,2.1345559526452687,17.098309359335016,0.6317550994999854
Dairy,Breakfast,528.2747426161783,34.976644240818686,40.35161774709134,5.030124401055708,1.28,0.294194642351502,20.38574774958203,693.0,661.9585210714835,Élevé,Élevé,Faible,0.2648367703622887,0.3055350893428976,0.0856961650288423,0.05568969381440924,3.858928365512464,5.282747426161783,9.899204514321015,0.7499965411877919
Vegetables,Lunch,538.9618924492238,12.579390867912148,28.14176429239809,1.8991164252487032,0.43,5.145348966658033,19.891433212071284,512.0,,Élevé,Moyen,Élevé,0.0933601504730298,0.20885902795314681,0.031712905930794885,0.9546775169202273,3.6906931269268077,5.389618924492238,,0.7445186602021127
Beverages,Breakfast,358.71852137374015,28.754452773355826,64.10430240182727,4.324865666020008,0.91,3.2174891500469687,27.475885154753907,619.0,,Élevé,Élevé,Moyen,0.3206352722806687,0.7148145234054968,0.10850789286432864,0.8969395393317888,7.659453264381125,3.5871852137374014,,0.726299557121806
Fruits,Lunch,306.17545256995186,43.64457350225757,70.92567383198377,32.47413568782184,7.82,0.2163188041160954,17.535120429718763,746.0,260.6087869492074,Élevé,Élevé,Faible,0.5701903662539832,0.9266016985359592,0.9545743062763924,0.07065188657303821,5.727145842486074,3.0617545256995187,12.700799971463255,0.6935264506110587
Dairy,Dinner,430.9456282421785,47.75006279520833,58.8506280647032,45.93440814042473,10.7,0.792330489071647,37.55160445091371,883.0,870.3181246297506,Élevé,Élevé,Faible,0.4432119465202811,0.5462464317662766,0.9593081939148727,0.1838585318628292,8.713766488436066,4.309456282421785,15.186932106332286,0.7061227047407396
Dairy,Breakfast,477.9065581799667,14.566815287055933,99.02205195474937,42.13524109080479,6.97,7.243606810208384,40.579654715373735,464.0,896.5146884166544,Élevé,Élevé,Élevé,0.12192186951399815,0.8287984339420656,0.7934964744320243,1.5156948927630627,8.491125624806116,4.779065581799667,9.173375520845745,0.6749867734319515
Meat,Dinner,598.2558599446172,33.067932956098645,104.07715494604705,8.980803071399254,1.91,8.87875329452985,17.116477380227266,222.0,598.3810259525471,Élevé,Élevé,Élevé,0.22109558879296876,0.6958705245726418,0.13510478194893233,1.4841061166113232,2.861062576261138,5.982558599446172,9.302470255019939,0.7248194628131569
Grains,Snack,291.3054795699649,11.915320907220789,92.65431895789503,43.411978644161195,7.62,2.51082800735193,24.40915719634377,51.0,923.4865567607512,Moyen,Moyen,Moyen,0.16361272549912087,1.2722633130912424,1.3412305427038187,0.8619223878438917,8.37922748763597,2.913054795699649,13.487049568085736,0.6178982441605184
Meat,Lunch,158.84263496106038,42.49778642387297,7.193237544425571,46.22983691042771,15.86,7.616443491969398,5.897297317760651,92.0,344.0518494887276,Moyen,Élevé,Élevé,1.070185877154321,0.18114122825785803,2.619375646069276,4.794958670181885,3.7126641764298176,1.588426349610604,24.73485270546266,0.7137310813003018
Snacks,Lunch,85.87782028788027,4.9350948524688345,28.488211608158615,46.061002615975305,8.93,8.059863662510931,29.770023712235545,242.0,785.0917021533211,Faible,Moyen,Élevé,0.22986586191679798,1.3269182278232337,4.827195396051367,9.385257159806185,34.66551543451491,0.8587782028788027,22.437622580187075,0.4674718247719617
Snacks,Lunch,279.561529486106,45.00461937454161,40.845739589589684,11.910782847452923,3.35,8.841358120269028,8.466329121977708,148.0,,Moyen,Élevé,Élevé,0.643931506545795,0.5844257544100072,0.3834470552535622,3.1625792625838294,3.028430309817778,2.7956152948610598,,0.7675867693679779
Beverages,Snack,408.452972938251,24.310026265303495,90.85407976328503,1.2282441206338597,0.25,8.190370608692206,49.35991266160856,714.0,408.57421984087836,Élevé,Élevé,Élevé,0.23806927912321804,0.8897384576469765,0.027063573510364224,2.0052170374858234,12.084598190566357,4.08452972938251,7.1753066434030455,0.717416437287222
Grains,Dinner,479.56687600916604,11.186315505711296,90.62751694504593,30.53790699084979,6.12,9.299838754556756,22.71649092942359,404.0,107.73374078034637,Élevé,Moyen,Élevé,0.0933034873090077,0.755911396635625,0.5731028894899992,1.939215838410651,4.7368755702205405,4.795668760091661,2.9673756354003484,0.6784358159824411
Fruits,Lunch,542.2348684022065,30.05403046878984,88.09746514544358,6.360816100285729,1.46,7.318014477413493,6.347999580303084,921.0,620.1942494877819,Élevé,Élevé,Élevé,0.22170488963148588,0.6498841746755808,0.10557665715169627,1.349602092055654,1.1707101072822017,5.422348684022065,10.123049658260419,0.7285461550448583
Snacks,Snack,328.6032384640575,33.97933932755722,9.54184010771791,1.2232132335466095,0.35,4.190084830353854,17.95129116366706,360.0,813.5898144961234,Élevé,Élevé,Moyen,0.4136214771707857,0.11615028656784247,0.03350216242504096,1.2751193733876698,5.462905899731315,3.286032384640575,16.944694778277256,0.7799579910853753
Grains,Snack,60.774141578689175,50.14386772752665,48.95126590325172,8.860259906935866,2.33,10.053645964563522,12.687483584460873,237.0,626.9961481532362,Faible,Élevé,Élevé,3.3003422574066823,3.2218482286193066,1.3121096535286199,16.54261032866412,20.87641615080197,0.6077414157868918,53.32346731239812,0.8064741657027478
Dairy,Breakfast,208.4887661860624,39.72675663967425,71.26363816557584,31.096563702289277,7.4,0.419697083022083,13.008871086996031,194.0,612.8658263753882,Moyen,Élevé,Faible,0.7621850745411287,1.367241777624936,1.3423700331578963,0.2013043145659065,6.239599900450549,2.0848876618606242,21.654968226126833,0.650757479108755
Grains,Breakfast,319.12653769353415,30.79061295071999,15.68081882599883,35.538005550247846,9.13,2.678613847133303,45.56682325150351,497.0,723.4097149231657,Élevé,Élevé,Moyen,0.385936100166073,0.1965467226911836,1.0022420926245297,0.8393576501456601,14.278602244185752,3.1912653769353416,13.226063685728064,0.7198198243255094
Vegetables,Dinner,493.3444605234565,19.35455426271452,51.76041160840804,3.3034333201941606,0.79,4.5304997296486285,5.650595725448361,975.0,897.5703069742974,Élevé,Élevé,Élevé,0.15692527856051983,0.4196695464955335,0.0602639782150141,0.9183236407515274,1.145364959421641,4.933444605234565,11.150738749485335,0.7374179495666636
Beverages,Snack,77.15415122366518,17.364239833234006,56.690050469049105,6.309926917453785,1.34,5.495449119458371,8.37126660772201,730.0,894.9963429377369,Faible,Élevé,Élevé,0.9002361808290569,2.939053768860455,0.7360503695569777,7.122678312990712,10.850039336723325,0.7715415122366518,36.12618493628707,0.6362104587307336
Meat,Lunch,291.2908153471902,37.37000498188212,86.54101981706319,26.839809059291124,5.18,0.6321054471392283,37.92866750353517,119.0,547.5424349942004,Moyen,Élevé,Faible,0.5131642040831212,1.1883796530531845,0.8292684423174751,0.21700142841249295,13.020889257163384,2.9129081534719017,13.768330031064153,0.6715399092089874
Fruits,Snack,571.0186231009325,23.347580673727407,100.1687740556747,45.33280615543483,9.35,6.837237787363264,25.783617963500177,107.0,575.9461217823658,Élevé,Élevé,Élevé,0.16355039705045082,0.7016848125637948,0.7145042879140783,1.1973754118312376,4.515371724324826,5.710186231009325,7.433413900374497,0.6898108712519562
Snacks,Snack,160.81541582815876,28.18577421228719,75.79455564409548,32.88838038824033,7.31,1.7066768514566488,10.984992175220523,886.0,243.80322542864127,Moyen,Élevé,Faible,0.701071446213529,1.8852559571471101,1.840591090905497,1.061263798252115,6.830803681255893,1.6081541582815877,14.740608483682907,0.5858535816520365
Grains,Dinner,390.46267925159844,40.140000714415145,86.64670693178424,44.17308475569557,9.67,1.173671249727595,43.50237283791238,808.0,125.21314492110392,Élevé,Élevé,Faible,0.41120447863084425,0.8876311239368904,1.0181709620624688,0.3005846682690666,11.141234235256317,3.9046267925159843,6.991129918631207,0.6733628236739146
Fruits,Breakfast,422.8829451684026,14.625383791976171,77.42013299314664,6.2356496678131,1.06,0.6885065710682411,48.64978016965249,375.0,122.2636120842166,Élevé,Moyen,Faible,0.13833978337969652,0.7323079229808052,0.13271012113117744,0.16281252675761934,11.504310878739279,4.228829451684026,1.280293355138941,0.7015790945074073
Grains,Dinner,430.06965392026655,27.676732144700697,77.72294599269308,16.314377969378874,4.06,5.18492400733987,2.98997935087626,572.0,1013.3420543925149,Élevé,Élevé,Moyen,0.25741627504346354,0.7228870496069075,0.3414084208094885,1.2056007101353,0.6952312557721955,4.300696539202665,15.393218544295127,0.7100950463824495
Vegetables,Lunch,193.79668446904418,45.428331201453084,8.948786360677538,44.71671762724052,12.09,3.2960345588067614,35.85817951099616,22.0,189.02644086960802,Moyen,Élevé,Moyen,0.937649291400487,0.1847046318469045,2.076663270432711,1.7007684455844252,18.50297960786027,1.937966844690442,15.915437277035302,0.7222726036682509
Fruits,Dinner,431.21054543643254,43.2288417253881,77.00131677076931,39.568019621099246,8.61,8.494457913999552,38.442562028308586,378.0,762.8855458262605,Élevé,Élevé,Élevé,0.40099985570979757,0.7142804591132194,0.8258429195038021,1.9699091392797659,8.9150308405305,4.312105454364326,14.426655757830556,0.701170609164353
Snacks,Dinner,575.6126651158467,19.361937596072323,46.12877085890913,16.816606834854497,3.44,2.3049704983176116,,39.0,,Élevé,Élevé,Moyen,0.1345483776562733,0.32055424471584054,0.2629362945311391,0.40043769666117773,,5.756126651158467,,0.7307898700297433
Vegetables,Snack,337.41645219691054,26.212055757586494,29.87824519931162,17.217814684837805,3.85,6.68194959843112,38.277897282121025,379.0,859.4852548614559,Élevé,Élevé,Élevé,0.31073832362631804,0.35420021657183604,0.4592554118074023,1.9803265592411272,11.34440412981954,3.374164521969105,14.41384032953235,0.7389089257233756
Dairy,Dinner,431.9894188022758,25.681591097611502,81.62974838418054,5.31972564100538,0.97,,36.45563857352823,219.0,281.09665028037,Élevé,Élevé,Élevé,0.2377983341292583,0.755849515217692,0.1108303318885964,,8.439009972881818,4.319894188022758,,0.7147208841031453
